method_FEN,all_cfg_paths_num
"com.fasterxml.jackson.core.JsonGenerator.configure(Feature,boolean)",2
"com.fasterxml.jackson.core.JsonGenerator.writeArray(int[],int,int)",3
"com.fasterxml.jackson.core.JsonGenerator.writeArray(long[],int,int)",3
"com.fasterxml.jackson.core.JsonGenerator.writeArray(double[],int,int)",3
"com.fasterxml.jackson.core.JsonGenerator.writeArray(String[],int,int)",3
com.fasterxml.jackson.core.JsonGenerator.writeEmbeddedObject(Object),3
com.fasterxml.jackson.core.JsonGenerator.writeTypePrefix(WritableTypeId),8
com.fasterxml.jackson.core.JsonGenerator._writeTypePrefixUsingWrapper(WritableTypeId),16
com.fasterxml.jackson.core.JsonGenerator.writeTypeSuffix(WritableTypeId),18
com.fasterxml.jackson.core.JsonGenerator.copyCurrentEvent(JsonParser),28
com.fasterxml.jackson.core.JsonGenerator.copyCurrentEventExact(JsonParser),28
com.fasterxml.jackson.core.JsonGenerator.copyCurrentStructure(JsonParser),18
com.fasterxml.jackson.core.JsonGenerator._copyCurrentFloatValue(JsonParser),3
com.fasterxml.jackson.core.JsonGenerator._copyCurrentFloatValueExact(JsonParser),3
com.fasterxml.jackson.core.JsonGenerator._copyCurrentIntValue(JsonParser),3
com.fasterxml.jackson.core.JsonGenerator._copyCurrentStringValue(JsonParser),2
com.fasterxml.jackson.core.JsonGenerator._writeSimpleObject(Object),17
com.fasterxml.jackson.core.exc.StreamReadException.getRequestPayloadAsString(),2
com.fasterxml.jackson.core.exc.StreamReadException.getMessage(),2
com.fasterxml.jackson.core.exc.StreamReadException._currentLocation(JsonParser),2
"com.fasterxml.jackson.core.JsonParser.setRequestPayloadOnError(byte[],String)",2
com.fasterxml.jackson.core.JsonParser.setRequestPayloadOnError(String),2
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.put(Object,Object,boolean)",14
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.remove(Object),2
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.remove(Object,Object)",10
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.replace(Object,Object)",7
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.replace(Object,Object,Object)",9
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.keySet(),2
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.values(),2
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.entrySet(),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.linkFirst(Linked),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.linkLast(Linked),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.unlinkFirst(),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.unlinkLast(),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.unlink(Linked),4
com.fasterxml.jackson.databind.util.internal.LinkedDeque.isEmpty(),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.checkNotEmpty(),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.size(),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.clear(),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.contains(Object),3
com.fasterxml.jackson.databind.util.internal.LinkedDeque.contains(Linked),4
com.fasterxml.jackson.databind.util.internal.LinkedDeque.moveToFront(Linked),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.moveToBack(Linked),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.offerFirst(Linked),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.offerLast(Linked),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.addFirst(Linked),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.addLast(Linked),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.remove(Object),3
com.fasterxml.jackson.databind.util.internal.LinkedDeque.remove(Linked),2
com.fasterxml.jackson.databind.util.internal.LinkedDeque.removeAll(Collection),2
com.fasterxml.jackson.databind.util.ArrayBuilders.getBooleanBuilder(),2
com.fasterxml.jackson.databind.util.ArrayBuilders.getByteBuilder(),2
com.fasterxml.jackson.databind.util.ArrayBuilders.getShortBuilder(),2
com.fasterxml.jackson.databind.util.ArrayBuilders.getIntBuilder(),2
com.fasterxml.jackson.databind.util.ArrayBuilders.getLongBuilder(),2
com.fasterxml.jackson.databind.util.ArrayBuilders.getFloatBuilder(),2
com.fasterxml.jackson.databind.util.ArrayBuilders.getDoubleBuilder(),2
"com.fasterxml.jackson.databind.util.JSONWrappedObject.serialize(JsonGenerator,SerializerProvider)",12
com.fasterxml.jackson.databind.util.ArrayIterator.hasNext(),2
com.fasterxml.jackson.databind.util.ArrayIterator.next(),2
com.fasterxml.jackson.databind.util.ObjectBuffer.resetAndStart(),2
"com.fasterxml.jackson.databind.util.ObjectBuffer.resetAndStart(Object[],int)",3
com.fasterxml.jackson.databind.util.ObjectBuffer.appendCompletedChunk(Object[]),6
"com.fasterxml.jackson.databind.util.ObjectBuffer.completeAndClearBuffer(Object[],int,List)",6
com.fasterxml.jackson.databind.util.ObjectBuffer.initialCapacity(),2
com.fasterxml.jackson.databind.util.ObjectBuffer._reset(),2
"com.fasterxml.jackson.databind.util.ObjectBuffer._copyTo(Object,int,Object[],int)",4
com.fasterxml.jackson.databind.util.StdConverter._findConverterType(TypeFactory),3
"com.fasterxml.jackson.databind.util.RootNameLookup.findRootName(Class,MapperConfig)",4
com.fasterxml.jackson.databind.util.StdDateFormat.withTimeZone(TimeZone),6
com.fasterxml.jackson.databind.util.StdDateFormat.withLocale(Locale),2
com.fasterxml.jackson.databind.util.StdDateFormat.withLenient(Boolean),2
com.fasterxml.jackson.databind.util.StdDateFormat.withColonInTimeZone(boolean),2
com.fasterxml.jackson.databind.util.StdDateFormat.setTimeZone(TimeZone),2
com.fasterxml.jackson.databind.util.StdDateFormat.setLenient(boolean),2
com.fasterxml.jackson.databind.util.StdDateFormat.isLenient(),3
"com.fasterxml.jackson.databind.util.StdDateFormat.parse(String,ParsePosition)",2
"com.fasterxml.jackson.databind.util.StdDateFormat._parseDate(String,ParsePosition)",81
"com.fasterxml.jackson.databind.util.StdDateFormat.format(Date,StringBuffer,FieldPosition)",2
"com.fasterxml.jackson.databind.util.StdDateFormat._format(TimeZone,Locale,Date,StringBuffer)",18
"com.fasterxml.jackson.databind.util.StdDateFormat._formatBCEYear(StringBuffer,int)",2
"com.fasterxml.jackson.databind.util.StdDateFormat.pad3(StringBuffer,int)",2
"com.fasterxml.jackson.databind.util.StdDateFormat.pad4(StringBuffer,int)",3
com.fasterxml.jackson.databind.util.StdDateFormat.toPattern(),2
"com.fasterxml.jackson.databind.util.StdDateFormat.parseAsRFC1123(String,ParsePosition)",2
"com.fasterxml.jackson.databind.util.StdDateFormat._cloneFormat(DateFormat,String,TimeZone,Locale,Boolean)",8
com.fasterxml.jackson.databind.util.StdDateFormat._getCalendar(TimeZone),4
"com.fasterxml.jackson.databind.util.ISO8601DateFormat.parse(String,ParsePosition)",2
com.fasterxml.jackson.databind.util.ByteBufferBackedInputStream.read(),2
"com.fasterxml.jackson.databind.util.ByteBufferBackedInputStream.read(byte[],int,int)",2
com.fasterxml.jackson.databind.util.TypeKey.toString(),2
com.fasterxml.jackson.databind.util.TypeKey.equals(Object),7
"com.fasterxml.jackson.databind.util.ClassUtil.findSuperTypes(JavaType,Class,boolean)",4
"com.fasterxml.jackson.databind.util.ClassUtil.findRawSuperTypes(Class,Class,boolean)",4
"com.fasterxml.jackson.databind.util.ClassUtil._addSuperTypes(JavaType,Class,Collection,boolean)",8
"com.fasterxml.jackson.databind.util.ClassUtil._addRawSuperTypes(Class,Class,Collection,boolean)",8
"com.fasterxml.jackson.databind.util.ClassUtil.isLocalType(Class,boolean)",41
com.fasterxml.jackson.databind.util.ClassUtil.getOuterClass(Class),7
com.fasterxml.jackson.databind.util.ClassUtil.isObjectOrPrimitive(Class),3
"com.fasterxml.jackson.databind.util.ClassUtil.throwAsMappingException(DeserializationContext,IOException)",2
"com.fasterxml.jackson.databind.util.ClassUtil.closeOnFailAndThrowAsIOE(JsonGenerator,Exception)",2
"com.fasterxml.jackson.databind.util.ClassUtil.closeOnFailAndThrowAsIOE(JsonGenerator,Closeable,Exception)",9
"com.fasterxml.jackson.databind.util.ClassUtil.createInstance(Class,boolean)",4
"com.fasterxml.jackson.databind.util.ClassUtil.findConstructor(Class,boolean)",42
com.fasterxml.jackson.databind.util.ClassUtil.rawClass(JavaType),2
com.fasterxml.jackson.databind.util.ClassUtil.getClassDescription(Object),3
com.fasterxml.jackson.databind.util.ClassUtil.getTypeDescription(JavaType),5
com.fasterxml.jackson.databind.util.ClassUtil.classNameOf(Object),3
com.fasterxml.jackson.databind.util.ClassUtil.nameOf(Named),2
com.fasterxml.jackson.databind.util.ClassUtil.name(String),2
com.fasterxml.jackson.databind.util.ClassUtil.name(PropertyName),2
com.fasterxml.jackson.databind.util.ClassUtil.findEnumType(EnumSet),2
com.fasterxml.jackson.databind.util.ClassUtil.findEnumType(EnumMap),2
com.fasterxml.jackson.databind.util.ClassUtil.isJacksonStdImpl(Object),3
com.fasterxml.jackson.databind.util.ClassUtil.isJDK17OrAbove(),7
com.fasterxml.jackson.databind.util.ClassUtil.isNonStaticInnerClass(Class),3
com.fasterxml.jackson.databind.util.ClassUtil.hasEnclosingMethod(Class),3
com.fasterxml.jackson.databind.util.ClassUtil.findClassAnnotations(Class),2
com.fasterxml.jackson.databind.util.ClassUtil.getClassMethods(Class),7
com.fasterxml.jackson.databind.util.ClassUtil.getConstructors(Class),4
com.fasterxml.jackson.databind.util.ClassUtil.getDeclaringClass(Class),2
com.fasterxml.jackson.databind.util.ClassUtil.getEnclosingClass(Class),2
"com.fasterxml.jackson.databind.util.NameTransformer.simpleTransformer(String,String)",36
com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder.resetAndStart(),2
"com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder.appendCompletedChunk(Object,int)",4
"com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder.completeAndClearBuffer(Object,int)",4
com.fasterxml.jackson.databind.util.PrimitiveArrayBuilder._reset(),2
com.fasterxml.jackson.databind.util.NativeImageUtil.isInNativeImageAndIsAtRuntime(),3
com.fasterxml.jackson.databind.util.NativeImageUtil.isUnsupportedFeatureError(Throwable),3
com.fasterxml.jackson.databind.util.NativeImageUtil.needsReflectionConfiguration(Class),8
com.fasterxml.jackson.databind.util.LRUMap.contents(BiConsumer),2
"com.fasterxml.jackson.databind.util.EnumResolver.constructFor(DeserializationConfig,AnnotatedClass)",7
"com.fasterxml.jackson.databind.util.EnumResolver.constructFor(DeserializationConfig,Class)",7
"com.fasterxml.jackson.databind.util.EnumResolver.constructUsingToString(DeserializationConfig,AnnotatedClass)",14
"com.fasterxml.jackson.databind.util.EnumResolver.constructUsingToString(DeserializationConfig,Class)",8
"com.fasterxml.jackson.databind.util.EnumResolver.constructUsingIndex(DeserializationConfig,AnnotatedClass)",2
"com.fasterxml.jackson.databind.util.EnumResolver.constructUsingIndex(DeserializationConfig,Class)",2
"com.fasterxml.jackson.databind.util.EnumResolver.constructUsingEnumNamingStrategy(DeserializationConfig,Class,EnumNamingStrategy)",14
"com.fasterxml.jackson.databind.util.EnumResolver.constructUsingEnumNamingStrategy(DeserializationConfig,AnnotatedClass,EnumNamingStrategy)",14
"com.fasterxml.jackson.databind.util.EnumResolver.constructUsingMethod(DeserializationConfig,Class,AnnotatedMember)",15
"com.fasterxml.jackson.databind.util.EnumResolver.constructUsingMethod(DeserializationConfig,AnnotatedClass,AnnotatedMember)",15
com.fasterxml.jackson.databind.util.EnumResolver._enumConstants(Class),2
"com.fasterxml.jackson.databind.util.EnumResolver._enumDefault(AnnotationIntrospector,AnnotatedClass,Enum[])",2
"com.fasterxml.jackson.databind.util.EnumResolver._enumDefault(AnnotationIntrospector,Class)",2
com.fasterxml.jackson.databind.util.EnumResolver._isIntType(Class),10
com.fasterxml.jackson.databind.util.EnumResolver.findEnum(String),3
com.fasterxml.jackson.databind.util.EnumResolver._findEnumCaseInsensitive(String),4
com.fasterxml.jackson.databind.util.EnumResolver.getEnum(int),3
com.fasterxml.jackson.databind.util.EnumResolver.getEnums(),2
"com.fasterxml.jackson.databind.util.RawValue.serialize(JsonGenerator,SerializerProvider)",2
"com.fasterxml.jackson.databind.util.RawValue.serializeWithType(JsonGenerator,SerializerProvider,TypeSerializer)",3
com.fasterxml.jackson.databind.util.RawValue.serialize(JsonGenerator),2
com.fasterxml.jackson.databind.util.RawValue._serialize(JsonGenerator),2
com.fasterxml.jackson.databind.util.RawValue.equals(Object),6
com.fasterxml.jackson.databind.util.RawValue.hashCode(),2
com.fasterxml.jackson.databind.introspect.AnnotatedClass.annotations(),4
com.fasterxml.jackson.databind.introspect.AnnotatedClass.hasAnnotations(),2
com.fasterxml.jackson.databind.introspect.AnnotatedClass.isNonStaticInnerClass(),2
com.fasterxml.jackson.databind.introspect.AnnotatedClass._fields(),3
com.fasterxml.jackson.databind.introspect.AnnotatedClass._methods(),3
com.fasterxml.jackson.databind.introspect.AnnotatedClass._creators(),3
com.fasterxml.jackson.databind.introspect.AnnotatedClass.equals(Object),4
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getRawParameterType(int),2
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getParameterType(int),2
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getGenericParameterType(int),2
"com.fasterxml.jackson.databind.introspect.AnnotatedMethod.setValue(Object,Object)",5
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getValue(Object),4
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getFullName(),3
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getRawParameterTypes(),2
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.hasReturnType(),2
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.equals(Object),3
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.readResolve(),14
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.create(AnnotationIntrospector,AnnotationIntrospector)",3
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.isAnnotationBundle(Annotation),3
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findPropertyIgnoralByName(MapperConfig,Annotated)",2
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findPropertyInclusionByName(MapperConfig,Annotated)",2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.isIgnorableType(AnnotatedClass),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findFilterId(Annotated),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findNamingStrategy(AnnotatedClass),2
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findEnumNamingStrategy(MapperConfig,AnnotatedClass)",2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findClassDescription(AnnotatedClass),3
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findPropertyIgnorals(Annotated),2
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findPolymorphicTypeInfo(MapperConfig,Annotated)",2
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findTypeResolver(MapperConfig,AnnotatedClass,JavaType)",2
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findPropertyTypeResolver(MapperConfig,AnnotatedMember,JavaType)",2
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findPropertyContentTypeResolver(MapperConfig,AnnotatedMember,JavaType)",2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findSubtypes(Annotated),5
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findTypeName(AnnotatedClass),3
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findReferenceType(AnnotatedMember),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findUnwrappingNameTransformer(AnnotatedMember),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findInjectableValue(AnnotatedMember),7
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.hasIgnoreMarker(AnnotatedMember),3
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.hasRequiredMarker(AnnotatedMember),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findInjectableValueId(AnnotatedMember),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findSerializer(Annotated),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findKeySerializer(Annotated),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findContentSerializer(Annotated),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findNullSerializer(Annotated),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findPropertyInclusion(Annotated),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findSerializationTyping(Annotated),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findSerializationConverter(Annotated),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findSerializationContentConverter(AnnotatedMember),2
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findViews(Annotated),2
"com.fasterxml.jackson.databind.deser.impl.MethodProperty.setAndReturn(Object,Object)",21
com.fasterxml.jackson.databind.deser.impl.InnerClassProperty.withDelegate(SettableBeanProperty),2
"com.fasterxml.jackson.databind.deser.impl.InnerClassProperty.deserializeAndSet(JsonParser,DeserializationContext,Object)",7
com.fasterxml.jackson.databind.deser.impl.InnerClassProperty.writeReplace(),2
com.fasterxml.jackson.databind.deser.impl.SetterlessProperty.withValueDeserializer(JsonDeserializer),3
"com.fasterxml.jackson.databind.deser.SettableAnyProperty.constructForMapField(DeserializationContext,BeanProperty,AnnotatedMember,JavaType,KeyDeserializer,JsonDeserializer,TypeDeserializer)",2
"com.fasterxml.jackson.databind.deser.SettableAnyProperty.constructForMapParameter(DeserializationContext,BeanProperty,AnnotatedMember,JavaType,KeyDeserializer,JsonDeserializer,TypeDeserializer,int)",2
com.fasterxml.jackson.databind.deser.SettableAnyProperty.readResolve(),3
com.fasterxml.jackson.databind.deser.SettableAnyProperty.hasValueDeserializer(),2
"com.fasterxml.jackson.databind.deser.SettableAnyProperty.deserializeAndSet(JsonParser,DeserializationContext,Object,String)",22
"com.fasterxml.jackson.databind.deser.SettableAnyProperty.deserialize(JsonParser,DeserializationContext)",3
