FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.core.util.Separators.objectEntrySpacing,Field,No Comment,private final Spacing objectEntrySpacing;,com.fasterxml.jackson.core.util.Separators$Spacing objectEntrySpacing,"private , final "
com.fasterxml.jackson.core.util.Separators.objectEmptySeparator,Field,No Comment,private final String objectEmptySeparator;,java.lang.String objectEmptySeparator,"private , final "
com.fasterxml.jackson.core.util.Separators.arrayValueSeparator,Field,No Comment,private final char arrayValueSeparator;,char arrayValueSeparator,"private , final "
com.fasterxml.jackson.core.util.Separators.arrayValueSpacing,Field,No Comment,private final Spacing arrayValueSpacing;,com.fasterxml.jackson.core.util.Separators$Spacing arrayValueSpacing,"private , final "
com.fasterxml.jackson.core.util.Separators.arrayEmptySeparator,Field,No Comment,private final String arrayEmptySeparator;,java.lang.String arrayEmptySeparator,"private , final "
com.fasterxml.jackson.core.util.Separators.rootSeparator,Field,No Comment,private final String rootSeparator;,java.lang.String rootSeparator,"private , final "
com.fasterxml.jackson.core.util.DefaultIndenter.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.util.DefaultIndenter.SYS_LF,Field,No Comment,public final static String SYS_LF;,java.lang.String SYS_LF,"public , final , static "
com.fasterxml.jackson.core.util.DefaultIndenter.SYSTEM_LINEFEED_INSTANCE,Field,No Comment,"public static final DefaultIndenter SYSTEM_LINEFEED_INSTANCE = new DefaultIndenter(""  "", SYS_LF);",com.fasterxml.jackson.core.util.DefaultIndenter SYSTEM_LINEFEED_INSTANCE,"public , static , final "
com.fasterxml.jackson.core.util.DefaultIndenter.INDENT_LEVELS,Field,"* We expect to rarely get indentation deeper than this number of levels,\n     * and try not to pre-generate more indentations than needed.",private final static int INDENT_LEVELS = 16;,int INDENT_LEVELS,"private , final , static "
com.fasterxml.jackson.core.util.DefaultIndenter.indents,Field,No Comment,private final char[] indents;,char[] indents,"private , final "
com.fasterxml.jackson.core.util.DefaultIndenter.charsPerLevel,Field,No Comment,private final int charsPerLevel;,int charsPerLevel,"private , final "
com.fasterxml.jackson.core.util.DefaultIndenter.eol,Field,No Comment,private final String eol;,java.lang.String eol,"private , final "
com.fasterxml.jackson.core.util.TextBuffer.NO_CHARS,Field,No Comment,final static char[] NO_CHARS = new char[0];,char[] NO_CHARS,"final , static "
com.fasterxml.jackson.core.util.TextBuffer.MIN_SEGMENT_LEN,Field,"* Let's start with sizable but not huge buffer, will grow as necessary\n     *<p>\n     * Reduced from 1000 down to 500 in 2.10.",final static int MIN_SEGMENT_LEN = 500;,int MIN_SEGMENT_LEN,"final , static "
com.fasterxml.jackson.core.util.TextBuffer.MAX_SEGMENT_LEN,Field,"* Let's limit maximum segment length to something sensible.\n     * For 2.10, let's limit to using 64kc chunks (128 kB) -- was 256kC/512kB up to 2.9",final static int MAX_SEGMENT_LEN = 0x10000;,int MAX_SEGMENT_LEN,"final , static "
com.fasterxml.jackson.core.util.TextBuffer._allocator,Field,No Comment,private final BufferRecycler _allocator;,com.fasterxml.jackson.core.util.BufferRecycler _allocator,"private , final "
com.fasterxml.jackson.core.util.TextBuffer._inputBuffer,Field,"* Shared input buffer; stored here in case some input can be returned\n     * as is, without being copied to collector's own buffers. Note that\n     * this is read-only for this Object.",private char[] _inputBuffer;,char[] _inputBuffer,private 
com.fasterxml.jackson.core.util.TextBuffer._inputStart,Field,* Character offset of first char in input buffer; -1 to indicate\n     * that input buffer currently does not contain any useful char data,private int _inputStart;,int _inputStart,private 
com.fasterxml.jackson.core.util.TextBuffer._inputLen,Field,No Comment,private int _inputLen;,int _inputLen,private 
com.fasterxml.jackson.core.util.TextBuffer._segments,Field,* List of segments prior to currently active segment.,private ArrayList<char[]> _segments;,java.util.ArrayList _segments,private 
com.fasterxml.jackson.core.util.TextBuffer._hasSegments,Field,* Flag that indicates whether _seqments is non-empty,private boolean _hasSegments;,boolean _hasSegments,private 
com.fasterxml.jackson.core.util.TextBuffer._segmentSize,Field,* Amount of characters in segments in {@link #_segments},private int _segmentSize;,int _segmentSize,private 
com.fasterxml.jackson.core.util.TextBuffer._currentSegment,Field,No Comment,private char[] _currentSegment;,char[] _currentSegment,private 
com.fasterxml.jackson.core.util.TextBuffer._currentSize,Field,* Number of characters in currently active (last) segment,private int _currentSize;,int _currentSize,private 
com.fasterxml.jackson.core.util.TextBuffer._resultString,Field,* String that will be constructed when the whole contents are\n     * needed; will be temporarily stored in case asked for again.,private String _resultString;,java.lang.String _resultString,private 
com.fasterxml.jackson.core.util.TextBuffer._resultArray,Field,No Comment,private char[] _resultArray;,char[] _resultArray,private 
com.fasterxml.jackson.core.util.RequestPayload.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.util.RequestPayload._payloadAsBytes,Field,request payload as byte[],protected byte[] _payloadAsBytes;,byte[] _payloadAsBytes,protected 
com.fasterxml.jackson.core.util.RequestPayload._payloadAsText,Field,request payload as String,protected CharSequence _payloadAsText;,java.lang.CharSequence _payloadAsText,protected 
com.fasterxml.jackson.core.util.RequestPayload._charset,Field,Charset if the request payload is set in bytes,protected String _charset;,java.lang.String _charset,protected 
com.fasterxml.jackson.core.util.ReadConstrainedTextBuffer._streamReadConstraints,Field,No Comment,private final StreamReadConstraints _streamReadConstraints;,com.fasterxml.jackson.core.StreamReadConstraints _streamReadConstraints,"private , final "
com.fasterxml.jackson.core.util.BufferRecyclers.SYSTEM_PROPERTY_TRACK_REUSABLE_BUFFERS,Field,"* System property that is checked to see if recycled buffers (see {@link BufferRecycler})\n     * should be tracked, for purpose of forcing release of all such buffers, typically\n     * during major garbage-collection.\n     *\n     * @since 2.9.6","public final static String SYSTEM_PROPERTY_TRACK_REUSABLE_BUFFERS = ""com.fasterxml.jackson.core.util.BufferRecyclers.trackReusableBuffers"";",java.lang.String SYSTEM_PROPERTY_TRACK_REUSABLE_BUFFERS,"public , final , static "
com.fasterxml.jackson.core.util.BufferRecyclers._bufferRecyclerTracker,Field,* Flag that indicates whether {@link BufferRecycler} instances should be tracked.,private final static ThreadLocalBufferManager _bufferRecyclerTracker;,com.fasterxml.jackson.core.util.ThreadLocalBufferManager _bufferRecyclerTracker,"private , final , static "
com.fasterxml.jackson.core.util.BufferRecyclers._recyclerRef,Field,* This <code>ThreadLocal</code> contains a {@link java.lang.ref.SoftReference}\n     * to a {@link BufferRecycler} used to provide a low-cost\n     * buffer recycling between reader and writer instances.,final protected static ThreadLocal<SoftReference<BufferRecycler>> _recyclerRef = new ThreadLocal<>();,java.lang.ThreadLocal _recyclerRef,"final , protected , static "
com.fasterxml.jackson.core.util.JsonParserSequence._parsers,Field,* Parsers other than the first one (which is initially assigned\n     * as delegate),protected final JsonParser[] _parsers;,com.fasterxml.jackson.core.JsonParser[] _parsers,"protected , final "
com.fasterxml.jackson.core.util.JsonParserSequence._checkForExistingToken,Field,"* Configuration that determines whether state of parsers is first verified\n     * to see if parser already points to a token (that is,\n     * {@link JsonParser#hasCurrentToken()} returns <code>true</code>), and if so\n     * that token is first return before {@link JsonParser#nextToken} is called.\n     * If enabled, this check is made; if disabled, no check is made and\n     * {@link JsonParser#nextToken} is always called for all parsers.\n     *<p>\n     * Default setting is <code>false</code> (for backwards-compatibility)\n     * so that possible existing token is not considered for parsers.\n     *\n     * @since 2.8",protected final boolean _checkForExistingToken;,boolean _checkForExistingToken,"protected , final "
com.fasterxml.jackson.core.util.JsonParserSequence._nextParserIndex,Field,* Index of the next parser in {@link #_parsers}.,protected int _nextParserIndex;,int _nextParserIndex,protected 
com.fasterxml.jackson.core.util.JsonParserSequence._hasToken,Field,"* Flag used to indicate that `JsonParser.nextToken()` should not be called,\n     * due to parser already pointing to a token.\n     *\n     * @since 2.8",protected boolean _hasToken;,boolean _hasToken,protected 
com.fasterxml.jackson.core.util.JsonGeneratorDelegate.delegate,Field,* Delegate object that method calls are delegated to.,protected JsonGenerator delegate;,com.fasterxml.jackson.core.JsonGenerator delegate,protected 
com.fasterxml.jackson.core.util.JsonGeneratorDelegate.delegateCopyMethods,Field,"* Whether copy methods\n     * ({@link #copyCurrentEvent}, {@link #copyCurrentStructure}, {@link #writeTree} and {@link #writeObject})\n     * are to be called (true), or handled by this object (false).",protected boolean delegateCopyMethods;,boolean delegateCopyMethods,protected 
com.fasterxml.jackson.core.util.BufferRecycler.BYTE_READ_IO_BUFFER,Field,* Buffer used for reading byte-based input.,public final static int BYTE_READ_IO_BUFFER = 0;,int BYTE_READ_IO_BUFFER,"public , final , static "
com.fasterxml.jackson.core.util.BufferRecycler.BYTE_WRITE_ENCODING_BUFFER,Field,* Buffer used for temporarily storing encoded content; used\n     * for example by UTF-8 encoding writer,public final static int BYTE_WRITE_ENCODING_BUFFER = 1;,int BYTE_WRITE_ENCODING_BUFFER,"public , final , static "
com.fasterxml.jackson.core.util.BufferRecycler.BYTE_WRITE_CONCAT_BUFFER,Field,* Buffer used for temporarily concatenating output; used for\n     * example when requesting output as byte array.,public final static int BYTE_WRITE_CONCAT_BUFFER = 2;,int BYTE_WRITE_CONCAT_BUFFER,"public , final , static "
com.fasterxml.jackson.core.util.BufferRecycler.BYTE_BASE64_CODEC_BUFFER,Field,"* Buffer used for concatenating binary data that is either being\n     * encoded as base64 output, or decoded from base64 input.\n     *\n     * @since 2.1",public final static int BYTE_BASE64_CODEC_BUFFER = 3;,int BYTE_BASE64_CODEC_BUFFER,"public , final , static "
com.fasterxml.jackson.core.util.BufferRecycler.CHAR_TOKEN_BUFFER,Field,* Buffer used as input buffer for tokenization for character-based parsers.,public final static int CHAR_TOKEN_BUFFER = 0;,int CHAR_TOKEN_BUFFER,"public , final , static "
com.fasterxml.jackson.core.util.BufferRecycler.CHAR_CONCAT_BUFFER,Field,"* Buffer used by generators; for byte-backed generators for buffering of\n     * {@link String} values to output (before encoding into UTF-8),\n     * and for char-backed generators as actual concatenation buffer.",public final static int CHAR_CONCAT_BUFFER = 1;,int CHAR_CONCAT_BUFFER,"public , final , static "
com.fasterxml.jackson.core.util.BufferRecycler.CHAR_TEXT_BUFFER,Field,"* Used through {@link TextBuffer}: directly by parsers (to concatenate\n     * String values)\n     *  and indirectly via\n     * {@link com.fasterxml.jackson.core.io.SegmentedStringWriter}\n     * when serializing (databind level {@code ObjectMapper} and\n     * {@code ObjectWriter}). In both cases used as segments (and not for whole value),\n     * but may result in retention of larger chunks for big content\n     * (long text values during parsing; bigger output documents for generation).",public final static int CHAR_TEXT_BUFFER = 2;,int CHAR_TEXT_BUFFER,"public , final , static "
com.fasterxml.jackson.core.util.BufferRecycler.CHAR_NAME_COPY_BUFFER,Field,"* For parsers, temporary buffer into which {@code char[]} for names is copied\n     * when requested as such; for {@code WriterBasedGenerator} used for buffering\n     * during {@code writeString(Reader)} operation (not commonly used).",public final static int CHAR_NAME_COPY_BUFFER = 3;,int CHAR_NAME_COPY_BUFFER,"public , final , static "
com.fasterxml.jackson.core.util.BufferRecycler.BYTE_BUFFER_LENGTHS,Field,No Comment,"private final static int[] BYTE_BUFFER_LENGTHS = new int[] { 8000, 8000, 2000, 2000 };",int[] BYTE_BUFFER_LENGTHS,"private , final , static "
com.fasterxml.jackson.core.util.BufferRecycler.CHAR_BUFFER_LENGTHS,Field,No Comment,"private final static int[] CHAR_BUFFER_LENGTHS = new int[] { 4000, 4000, 200, 200 };",int[] CHAR_BUFFER_LENGTHS,"private , final , static "
