FEN,Type,class,sub_signature,cfg_dot
"org.apache.commons.codec.net.QuotedPrintableCodec.decode(Object)","Method","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.Object decode(java.lang.Object)","digraph cfg_decode {
	""1"" [label=""$stack10 = virtualinvoke $stack9.<java.lang.StringBuilder: java.lang.String toString()>()""];
	""2"" [label=""$stack11 = new org.apache.commons.codec.DecoderException""];
	""3"" [label=""$stack12 = (java.lang.String) obj""];
	""4"" [label=""$stack13 = virtualinvoke this.<org.apache.commons.codec.net.QuotedPrintableCodec: java.lang.String decode(java.lang.String)>($stack12)""];
	""5"" [label=""$stack14 = (byte[]) obj""];
	""6"" [label=""$stack15 = virtualinvoke this.<org.apache.commons.codec.net.QuotedPrintableCodec: byte[] decode(byte[])>($stack14)""];
	""7"" [label=""$stack2 = obj instanceof byte[]""];
	""8"" [label=""$stack3 = obj instanceof java.lang.String""];
	""9"" [label=""$stack4 = new java.lang.StringBuilder""];
	""10"" [label=""$stack5 = virtualinvoke obj.<java.lang.Object: java.lang.Class getClass()>()""];
	""11"" [label=""$stack6 = virtualinvoke $stack5.<java.lang.Class: java.lang.String getName()>()""];
	""12"" [label=""$stack7 = virtualinvoke $stack4.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(\""Objects of type \"")""];
	""13"" [label=""$stack8 = virtualinvoke $stack7.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($stack6)""];
	""14"" [label=""$stack9 = virtualinvoke $stack8.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(\"" cannot be quoted-printable decoded\"")""];
	""15"" [label=""if $stack2 == 0""];
	""16"" [label=""if $stack3 == 0""];
	""17"" [label=""if obj != null""];
	""18"" [label=""obj := @parameter0: java.lang.Object""];
	""19"" [label=""return $stack13""];
	""20"" [label=""return $stack15""];
	""21"" [label=""return null""];
	""22"" [label=""specialinvoke $stack11.<org.apache.commons.codec.DecoderException: void <init>(java.lang.String)>($stack10)""];
	""23"" [label=""specialinvoke $stack4.<java.lang.StringBuilder: void <init>()>()""];
	""24"" [label=""this := @this: org.apache.commons.codec.net.QuotedPrintableCodec""];
	""25"" [label=""throw $stack11""];
	""1"" -> ""22""[label=""cfg_next""];
	""10"" -> ""11""[label=""cfg_next""];
	""11"" -> ""13""[label=""cfg_next""];
	""12"" -> ""10""[label=""cfg_next""];
	""13"" -> ""14""[label=""cfg_next""];
	""14"" -> ""1""[label=""cfg_next""];
	""15"" -> ""5""[label=""cfg_false""];
	""15"" -> ""8""[label=""cfg_true""];
	""16"" -> ""2""[label=""cfg_true""];
	""16"" -> ""3""[label=""cfg_false""];
	""17"" -> ""21""[label=""cfg_false""];
	""17"" -> ""7""[label=""cfg_true""];
	""18"" -> ""17""[label=""cfg_next""];
	""2"" -> ""9""[label=""cfg_next""];
	""22"" -> ""25""[label=""cfg_next""];
	""23"" -> ""12""[label=""cfg_next""];
	""24"" -> ""18""[label=""cfg_next""];
	""3"" -> ""4""[label=""cfg_next""];
	""4"" -> ""19""[label=""cfg_next""];
	""5"" -> ""6""[label=""cfg_next""];
	""6"" -> ""20""[label=""cfg_next""];
	""7"" -> ""15""[label=""cfg_next""];
	""8"" -> ""16""[label=""cfg_next""];
	""9"" -> ""23""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.decode(Object)","Parameter_1","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.Object","Parameter does not obtain cfg"
"org.apache.commons.codec.net.QuotedPrintableCodec.getCharset()","Method","org.apache.commons.codec.net.QuotedPrintableCodec","java.nio.charset.Charset getCharset()","digraph cfg_getCharset {
	""1"" [label=""$stack1 = this.<org.apache.commons.codec.net.QuotedPrintableCodec: java.nio.charset.Charset charset>""];
	""2"" [label=""return $stack1""];
	""3"" [label=""this := @this: org.apache.commons.codec.net.QuotedPrintableCodec""];
	""1"" -> ""2""[label=""cfg_next""];
	""3"" -> ""1""[label=""cfg_next""];
}
"
"org.apache.commons.codec.net.QuotedPrintableCodec.decode(String,String)","Method","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.String decode(java.lang.String,java.lang.String)","digraph cfg_decode {
	""1"" [label=""$stack3 = staticinvoke <org.apache.commons.codec.binary.StringUtils: byte[] getBytesUsAscii(java.lang.String)>(sourceStr)""];
	""2"" [label=""$stack4 = virtualinvoke this.<org.apache.commons.codec.net.QuotedPrintableCodec: byte[] decode(byte[])>($stack3)""];
	""3"" [label=""$stack5 = new java.lang.String""];
	""4"" [label=""if sourceStr != null""];
	""5"" [label=""return $stack5""];
	""6"" [label=""return null""];
	""7"" [label=""sourceCharset := @parameter1: java.lang.String""];
	""8"" [label=""sourceStr := @parameter0: java.lang.String""];
	""9"" [label=""specialinvoke $stack5.<java.lang.String: void <init>(byte[],java.lang.String)>($stack4, sourceCharset)""];
	""10"" [label=""this := @this: org.apache.commons.codec.net.QuotedPrintableCodec""];
	""1"" -> ""2""[label=""cfg_next""];
	""10"" -> ""8""[label=""cfg_next""];
	""2"" -> ""9""[label=""cfg_next""];
	""3"" -> ""1""[label=""cfg_next""];
	""4"" -> ""3""[label=""cfg_true""];
	""4"" -> ""6""[label=""cfg_false""];
	""7"" -> ""4""[label=""cfg_next""];
	""8"" -> ""7""[label=""cfg_next""];
	""9"" -> ""5""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.decode(String,String)","Parameter_1","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.String","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.decode(String,String)","Parameter_2","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.String","Parameter does not obtain cfg"
"org.apache.commons.codec.net.QuotedPrintableCodec.encode(String,String)","Method","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.String encode(java.lang.String,java.lang.String)","digraph cfg_encode {
	""1"" [label=""$stack3 = virtualinvoke sourceStr.<java.lang.String: byte[] getBytes(java.lang.String)>(sourceCharset)""];
	""2"" [label=""$stack4 = virtualinvoke this.<org.apache.commons.codec.net.QuotedPrintableCodec: byte[] encode(byte[])>($stack3)""];
	""3"" [label=""$stack5 = staticinvoke <org.apache.commons.codec.binary.StringUtils: java.lang.String newStringUsAscii(byte[])>($stack4)""];
	""4"" [label=""if sourceStr != null""];
	""5"" [label=""return $stack5""];
	""6"" [label=""return null""];
	""7"" [label=""sourceCharset := @parameter1: java.lang.String""];
	""8"" [label=""sourceStr := @parameter0: java.lang.String""];
	""9"" [label=""this := @this: org.apache.commons.codec.net.QuotedPrintableCodec""];
	""1"" -> ""2""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""3"" -> ""5""[label=""cfg_next""];
	""4"" -> ""1""[label=""cfg_true""];
	""4"" -> ""6""[label=""cfg_false""];
	""7"" -> ""4""[label=""cfg_next""];
	""8"" -> ""7""[label=""cfg_next""];
	""9"" -> ""8""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.encode(String,String)","Parameter_1","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.String","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.encode(String,String)","Parameter_2","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.String","Parameter does not obtain cfg"
"org.apache.commons.codec.net.QuotedPrintableCodec.decodeQuotedPrintable(byte[])","Method","org.apache.commons.codec.net.QuotedPrintableCodec","byte[] decodeQuotedPrintable(byte[])","digraph cfg_decodeQuotedPrintable {
	""1"" [label=""$stack10 = bytes[i]""];
	""2"" [label=""$stack11 = bytes[i]""];
	""3"" [label=""$stack12 = u << 4""];
	""4"" [label=""$stack13 = $stack12 + l""];
	""5"" [label=""$stack14 = (char) $stack13""];
	""6"" [label=""$stack15 := @caughtexception""];
	""7"" [label=""$stack16 = new org.apache.commons.codec.DecoderException""];
	""8"" [label=""$stack6 = new java.io.ByteArrayOutputStream""];
	""9"" [label=""$stack7 = lengthof bytes""];
	""10"" [label=""$stack8 = virtualinvoke buffer.<java.io.ByteArrayOutputStream: byte[] toByteArray()>()""];
	""11"" [label=""$stack9 = bytes[i]""];
	""12"" [label=""b = bytes[i]""];
	""13"" [label=""buffer = $stack6""];
	""14"" [label=""bytes := @parameter0: byte[]""];
	""15"" [label=""goto""];
	""16"" [label=""goto""];
	""17"" [label=""goto""];
	""18"" [label=""i = 0""];
	""19"" [label=""i = i + 1""];
	""20"" [label=""i = i + 1""];
	""21"" [label=""i = i + 1""];
	""22"" [label=""if $stack9 != 13""];
	""23"" [label=""if b != 61""];
	""24"" [label=""if b == 10""];
	""25"" [label=""if b == 13""];
	""26"" [label=""if bytes != null""];
	""27"" [label=""if i >= $stack7""];
	""28"" [label=""l = staticinvoke <org.apache.commons.codec.net.Utils: int digit16(byte)>($stack11)""];
	""29"" [label=""return $stack8""];
	""30"" [label=""return null""];
	""31"" [label=""specialinvoke $stack16.<org.apache.commons.codec.DecoderException: void <init>(java.lang.String,java.lang.Throwable)>(\""Invalid quoted-printable encoding\"", u)""];
	""32"" [label=""specialinvoke $stack6.<java.io.ByteArrayOutputStream: void <init>()>()""];
	""33"" [label=""throw $stack16""];
	""34"" [label=""u = $stack15""];
	""35"" [label=""u = staticinvoke <org.apache.commons.codec.net.Utils: int digit16(byte)>($stack10)""];
	""36"" [label=""virtualinvoke buffer.<java.io.ByteArrayOutputStream: void write(int)>($stack14)""];
	""37"" [label=""virtualinvoke buffer.<java.io.ByteArrayOutputStream: void write(int)>(b)""];
	""1"" -> ""35""[label=""cfg_next""];
	""1"" -> ""6""[label=""cfg_except""];
	""10"" -> ""29""[label=""cfg_next""];
	""11"" -> ""22""[label=""cfg_next""];
	""11"" -> ""6""[label=""cfg_except""];
	""12"" -> ""23""[label=""cfg_next""];
	""13"" -> ""18""[label=""cfg_next""];
	""14"" -> ""26""[label=""cfg_next""];
	""15"" -> ""20""[label=""cfg_goto""];
	""16"" -> ""20""[label=""cfg_goto""];
	""17"" -> ""9""[label=""cfg_goto""];
	""18"" -> ""9""[label=""cfg_next""];
	""19"" -> ""11""[label=""cfg_next""];
	""19"" -> ""6""[label=""cfg_except""];
	""2"" -> ""28""[label=""cfg_next""];
	""2"" -> ""6""[label=""cfg_except""];
	""20"" -> ""17""[label=""cfg_next""];
	""21"" -> ""2""[label=""cfg_next""];
	""21"" -> ""6""[label=""cfg_except""];
	""22"" -> ""1""[label=""cfg_true""];
	""22"" -> ""15""[label=""cfg_false""];
	""22"" -> ""6""[label=""cfg_except""];
	""23"" -> ""19""[label=""cfg_false""];
	""23"" -> ""25""[label=""cfg_true""];
	""24"" -> ""20""[label=""cfg_true""];
	""24"" -> ""37""[label=""cfg_false""];
	""25"" -> ""20""[label=""cfg_true""];
	""25"" -> ""24""[label=""cfg_false""];
	""26"" -> ""30""[label=""cfg_false""];
	""26"" -> ""8""[label=""cfg_true""];
	""27"" -> ""10""[label=""cfg_true""];
	""27"" -> ""12""[label=""cfg_false""];
	""28"" -> ""3""[label=""cfg_next""];
	""28"" -> ""6""[label=""cfg_except""];
	""3"" -> ""4""[label=""cfg_next""];
	""3"" -> ""6""[label=""cfg_except""];
	""31"" -> ""33""[label=""cfg_next""];
	""32"" -> ""13""[label=""cfg_next""];
	""34"" -> ""7""[label=""cfg_next""];
	""35"" -> ""21""[label=""cfg_next""];
	""35"" -> ""6""[label=""cfg_except""];
	""36"" -> ""16""[label=""cfg_next""];
	""36"" -> ""6""[label=""cfg_except""];
	""37"" -> ""20""[label=""cfg_next""];
	""4"" -> ""5""[label=""cfg_next""];
	""4"" -> ""6""[label=""cfg_except""];
	""5"" -> ""36""[label=""cfg_next""];
	""5"" -> ""6""[label=""cfg_except""];
	""6"" -> ""34""[label=""cfg_next""];
	""7"" -> ""31""[label=""cfg_next""];
	""8"" -> ""32""[label=""cfg_next""];
	""9"" -> ""27""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.decodeQuotedPrintable(byte[])","Parameter_1","org.apache.commons.codec.net.QuotedPrintableCodec","byte[]","Parameter does not obtain cfg"
"org.apache.commons.codec.net.QuotedPrintableCodec.getDefaultCharset()","Method","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.String getDefaultCharset()","digraph cfg_getDefaultCharset {
	""1"" [label=""$stack1 = this.<org.apache.commons.codec.net.QuotedPrintableCodec: java.nio.charset.Charset charset>""];
	""2"" [label=""$stack2 = virtualinvoke $stack1.<java.nio.charset.Charset: java.lang.String name()>()""];
	""3"" [label=""return $stack2""];
	""4"" [label=""this := @this: org.apache.commons.codec.net.QuotedPrintableCodec""];
	""1"" -> ""2""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""4"" -> ""1""[label=""cfg_next""];
}
"
"org.apache.commons.codec.net.QuotedPrintableCodec.encodeByte(int,boolean,ByteArrayOutputStream)","Method","org.apache.commons.codec.net.QuotedPrintableCodec","int encodeByte(int,boolean,java.io.ByteArrayOutputStream)","digraph cfg_encodeByte {
	""1"" [label=""$stack3 = staticinvoke <org.apache.commons.codec.net.QuotedPrintableCodec: int encodeQuotedPrintable(int,java.io.ByteArrayOutputStream)>(b, buffer)""];
	""2"" [label=""b := @parameter0: int""];
	""3"" [label=""buffer := @parameter2: java.io.ByteArrayOutputStream""];
	""4"" [label=""encode := @parameter1: boolean""];
	""5"" [label=""if encode == 0""];
	""6"" [label=""return $stack3""];
	""7"" [label=""return 1""];
	""8"" [label=""virtualinvoke buffer.<java.io.ByteArrayOutputStream: void write(int)>(b)""];
	""1"" -> ""6""[label=""cfg_next""];
	""2"" -> ""4""[label=""cfg_next""];
	""3"" -> ""5""[label=""cfg_next""];
	""4"" -> ""3""[label=""cfg_next""];
	""5"" -> ""1""[label=""cfg_false""];
	""5"" -> ""8""[label=""cfg_true""];
	""8"" -> ""7""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.encodeByte(int,boolean,ByteArrayOutputStream)","Parameter_1","org.apache.commons.codec.net.QuotedPrintableCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.encodeByte(int,boolean,ByteArrayOutputStream)","Parameter_2","org.apache.commons.codec.net.QuotedPrintableCodec","boolean","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.encodeByte(int,boolean,ByteArrayOutputStream)","Parameter_3","org.apache.commons.codec.net.QuotedPrintableCodec","java.io.ByteArrayOutputStream","Parameter does not obtain cfg"
"org.apache.commons.codec.net.QuotedPrintableCodec.isWhitespace(int)","Method","org.apache.commons.codec.net.QuotedPrintableCodec","boolean isWhitespace(int)","digraph cfg_isWhitespace {
	""1"" [label=""$stack1 = 0""];
	""2"" [label=""$stack1 = 1""];
	""3"" [label=""b := @parameter0: int""];
	""4"" [label=""goto""];
	""5"" [label=""if b != 9""];
	""6"" [label=""if b == 32""];
	""7"" [label=""return $stack1""];
	""1"" -> ""7""[label=""cfg_next""];
	""2"" -> ""4""[label=""cfg_next""];
	""3"" -> ""6""[label=""cfg_next""];
	""4"" -> ""7""[label=""cfg_goto""];
	""5"" -> ""1""[label=""cfg_true""];
	""5"" -> ""2""[label=""cfg_false""];
	""6"" -> ""2""[label=""cfg_true""];
	""6"" -> ""5""[label=""cfg_false""];
}
"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.isWhitespace(int)","Parameter_1","org.apache.commons.codec.net.QuotedPrintableCodec","int","Parameter does not obtain cfg"
"org.apache.commons.codec.net.QuotedPrintableCodec.encode(String,Charset)","Method","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.String encode(java.lang.String,java.nio.charset.Charset)","digraph cfg_encode {
	""1"" [label=""$stack3 = virtualinvoke sourceStr.<java.lang.String: byte[] getBytes(java.nio.charset.Charset)>(sourceCharset)""];
	""2"" [label=""$stack4 = virtualinvoke this.<org.apache.commons.codec.net.QuotedPrintableCodec: byte[] encode(byte[])>($stack3)""];
	""3"" [label=""$stack5 = staticinvoke <org.apache.commons.codec.binary.StringUtils: java.lang.String newStringUsAscii(byte[])>($stack4)""];
	""4"" [label=""if sourceStr != null""];
	""5"" [label=""return $stack5""];
	""6"" [label=""return null""];
	""7"" [label=""sourceCharset := @parameter1: java.nio.charset.Charset""];
	""8"" [label=""sourceStr := @parameter0: java.lang.String""];
	""9"" [label=""this := @this: org.apache.commons.codec.net.QuotedPrintableCodec""];
	""1"" -> ""2""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""3"" -> ""5""[label=""cfg_next""];
	""4"" -> ""1""[label=""cfg_true""];
	""4"" -> ""6""[label=""cfg_false""];
	""7"" -> ""4""[label=""cfg_next""];
	""8"" -> ""7""[label=""cfg_next""];
	""9"" -> ""8""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.encode(String,Charset)","Parameter_1","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.String","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.encode(String,Charset)","Parameter_2","org.apache.commons.codec.net.QuotedPrintableCodec","java.nio.charset.Charset","Parameter does not obtain cfg"
"org.apache.commons.codec.net.QuotedPrintableCodec.encode(byte[])","Method","org.apache.commons.codec.net.QuotedPrintableCodec","byte[] encode(byte[])","digraph cfg_encode {
	""1"" [label=""$stack2 = this.<org.apache.commons.codec.net.QuotedPrintableCodec: boolean strict>""];
	""2"" [label=""$stack3 = <org.apache.commons.codec.net.QuotedPrintableCodec: java.util.BitSet PRINTABLE_CHARS>""];
	""3"" [label=""$stack4 = staticinvoke <org.apache.commons.codec.net.QuotedPrintableCodec: byte[] encodeQuotedPrintable(java.util.BitSet,byte[],boolean)>($stack3, bytes, $stack2)""];
	""4"" [label=""bytes := @parameter0: byte[]""];
	""5"" [label=""return $stack4""];
	""6"" [label=""this := @this: org.apache.commons.codec.net.QuotedPrintableCodec""];
	""1"" -> ""3""[label=""cfg_next""];
	""2"" -> ""1""[label=""cfg_next""];
	""3"" -> ""5""[label=""cfg_next""];
	""4"" -> ""2""[label=""cfg_next""];
	""6"" -> ""4""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.net.QuotedPrintableCodec.encode(byte[])","Parameter_1","org.apache.commons.codec.net.QuotedPrintableCodec","byte[]","Parameter does not obtain cfg"
"org.apache.commons.codec.net.QuotedPrintableCodec.encode(Object)","Method","org.apache.commons.codec.net.QuotedPrintableCodec","java.lang.Object encode(java.lang.Object)","digraph cfg_encode {
	""1"" [label=""$stack10 = virtualinvoke $stack9.<java.lang.StringBuilder: java.lang.String toString()>()""];
	""2"" [label=""$stack11 = new org.apache.commons.codec.EncoderException""];
	""3"" [label=""$stack12 = (java.lang.String) obj""];
	""4"" [label=""$stack13 = virtualinvoke this.<org.apache.commons.codec.net.QuotedPrintableCodec: java.lang.String encode(java.lang.String)>($stack12)""];
	""5"" [label=""$stack14 = (byte[]) obj""];
	""6"" [label=""$stack15 = virtualinvoke this.<org.apache.commons.codec.net.QuotedPrintableCodec: byte[] encode(byte[])>($stack14)""];
	""7"" [label=""$stack2 = obj instanceof byte[]""];
	""8"" [label=""$stack3 = obj instanceof java.lang.String""];
	""9"" [label=""$stack4 = new java.lang.StringBuilder""];
	""10"" [label=""$stack5 = virtualinvoke obj.<java.lang.Object: java.lang.Class getClass()>()""];
	""11"" [label=""$stack6 = virtualinvoke $stack5.<java.lang.Class: java.lang.String getName()>()""];
	""12"" [label=""$stack7 = virtualinvoke $stack4.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(\""Objects of type \"")""];
	""13"" [label=""$stack8 = virtualinvoke $stack7.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($stack6)""];
	""14"" [label=""$stack9 = virtualinvoke $stack8.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(\"" cannot be quoted-printable encoded\"")""];
	""15"" [label=""if $stack2 == 0""];
	""16"" [label=""if $stack3 == 0""];
	""17"" [label=""if obj != null""];
	""18"" [label=""obj := @parameter0: java.lang.Object""];
	""19"" [label=""return $stack13""];
	""20"" [label=""return $stack15""];
	""21"" [label=""return null""];
	""22"" [label=""specialinvoke $stack11.<org.apache.commons.codec.EncoderException: void <init>(java.lang.String)>($stack10)""];
	""23"" [label=""specialinvoke $stack4.<java.lang.StringBuilder: void <init>()>()""];
	""24"" [label=""this := @this: org.apache.commons.codec.net.QuotedPrintableCodec""];
