"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int,int)","Method","No Comment","private String _findSecondary(int origOffset, int q1, int q2, int q3) {
    int offset = _tertiaryStart + ((origOffset >> (_tertiaryShift + 2)) << _tertiaryShift);
    final int[] hashArea = _hashArea;
    final int bucketSize = (1 << _tertiaryShift);
    for (int end = offset + bucketSize; offset < end; offset += 4) {
        int len = hashArea[offset + 3];
        if ((q1 == hashArea[offset]) && (q2 == hashArea[offset + 1]) && (q3 == hashArea[offset + 2]) && (3 == len)) {
            return _names[offset >> 2];
        }
        if (len == 0) {
            return null;
        }
    }
    for (offset = _spilloverStart(); offset < _spilloverEnd; offset += 4) {
        if ((q1 == hashArea[offset]) && (q2 == hashArea[offset + 1]) && (q3 == hashArea[offset + 2]) && (3 == hashArea[offset + 3])) {
            return _names[offset >> 2];
        }
    }
    return null;
}","String","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int,int).origOffset","Parameter_1","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int,int).q1","Parameter_2","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int,int).q2","Parameter_3","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int,int).q3","Parameter_4","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int[],int)","Method","No Comment","private String _findSecondary(int origOffset, int hash, int[] q, int qlen) {
    int offset = _tertiaryStart + ((origOffset >> (_tertiaryShift + 2)) << _tertiaryShift);
    final int[] hashArea = _hashArea;
    final int bucketSize = (1 << _tertiaryShift);
    for (int end = offset + bucketSize; offset < end; offset += 4) {
        int len = hashArea[offset + 3];
        if ((hash == hashArea[offset]) && (qlen == len)) {
            if (_verifyLongName(q, qlen, hashArea[offset + 1])) {
                return _names[offset >> 2];
            }
        }
        if (len == 0) {
            return null;
        }
    }
    for (offset = _spilloverStart(); offset < _spilloverEnd; offset += 4) {
        if ((hash == hashArea[offset]) && (qlen == hashArea[offset + 3])) {
            if (_verifyLongName(q, qlen, hashArea[offset + 1])) {
                return _names[offset >> 2];
            }
        }
    }
    return null;
}","String","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int[],int).origOffset","Parameter_1","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int[],int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int[],int).hash","Parameter_2","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int[],int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int[],int).q","Parameter_3","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int[],int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int[],int).qlen","Parameter_4","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int,int[],int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName(int[],int,int)","Method","No Comment","private boolean _verifyLongName(int[] q, int qlen, int spillOffset) {
    final int[] hashArea = _hashArea;
    // spillOffset assumed to be physical index right into quad string
    int ix = 0;
    switch(qlen) {
        default:
            return _verifyLongName2(q, qlen, spillOffset);
        case 8:
            if (q[ix++] != hashArea[spillOffset++])
                return false;
        case 7:
            if (q[ix++] != hashArea[spillOffset++])
                return false;
        case 6:
            if (q[ix++] != hashArea[spillOffset++])
                return false;
        case 5:
            if (q[ix++] != hashArea[spillOffset++])
                return false;
        case // always at least 4
        4:
            if (q[ix++] != hashArea[spillOffset++])
                return false;
            if (q[ix++] != hashArea[spillOffset++])
                return false;
            if (q[ix++] != hashArea[spillOffset++])
                return false;
            if (q[ix++] != hashArea[spillOffset++])
                return false;
    }
    return true;
}","boolean","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName(int[],int,int).q","Parameter_1","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName(int[],int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName(int[],int,int).qlen","Parameter_2","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName(int[],int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName(int[],int,int).spillOffset","Parameter_3","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName(int[],int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName2(int[],int,int)","Method","No Comment","private boolean _verifyLongName2(int[] q, int qlen, int spillOffset) {
    int ix = 0;
    do {
        if (q[ix++] != _hashArea[spillOffset++]) {
            return false;
        }
    } while (ix < qlen);
    return true;
}","boolean","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName2(int[],int,int).q","Parameter_1","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName2(int[],int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName2(int[],int,int).qlen","Parameter_2","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName2(int[],int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName2(int[],int,int).spillOffset","Parameter_3","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._verifyLongName2(int[],int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.addName(String,int)","Method","* @param name Name to add
     * @param q1 Quad representation of the name
     * @return name (possibly interned)
     * @throws StreamConstraintsException if the constraint exceptions","public String addName(String name, int q1) throws StreamConstraintsException {
    _verifySharing();
    if (_interner != null) {
        name = _interner.intern(name);
    }
    int offset = _findOffsetForAdd(calcHash(q1));
    _hashArea[offset] = q1;
    _hashArea[offset + 3] = 1;
    _names[offset >> 2] = name;
    ++_count;
    return name;
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.addName(String,int).name","Parameter_1","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.addName(String,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.addName(String,int).q1","Parameter_2","Belong to com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.addName(String,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
