"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long)","Constructor","* Constructs a new instance using the given {@link CSVFormat}
     *
     * <p>
     * If you do not read all records from the given {@code reader}, you should call {@link #close()} on the parser,
     * unless you close the {@code reader}.
     * </p>
     *
     * @param reader
     *            a Reader containing CSV-formatted input. Must not be null.
     * @param format
     *            the CSVFormat used for CSV parsing. Must not be null.
     * @param characterOffset
     *            Lexer offset when the parser does not start parsing at the beginning of the source.
     * @param recordNumber
     *            The next record number to assign.
     * @throws IllegalArgumentException
     *             If the parameters of the format are inconsistent or if either the reader or format is null.
     * @throws IOException
     *             if there is a problem reading the header or skipping the first record
     * @throws CSVException on invalid input.
     * @since 1.1
     * @deprecated Will be private in the next major version, use {@link Builder#get()}.","@Deprecated
public CSVParser(final Reader reader, final CSVFormat format, final long characterOffset, final long recordNumber) throws IOException {
    this(reader, format, characterOffset, recordNumber, null, false);
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long).reader","Parameter_1","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long).format","Parameter_2","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long).characterOffset","Parameter_3","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long).recordNumber","Parameter_4","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean)","Constructor","* Constructs a new instance using the given {@link CSVFormat}
     *
     * <p>
     * If you do not read all records from the given {@code reader}, you should call {@link #close()} on the parser,
     * unless you close the {@code reader}.
     * </p>
     *
     * @param reader
     *            a Reader containing CSV-formatted input. Must not be null.
     * @param format
     *            the CSVFormat used for CSV parsing. Must not be null.
     * @param characterOffset
     *            Lexer offset when the parser does not start parsing at the beginning of the source.
     * @param recordNumber
     *            The next record number to assign.
     * @param charset
     *            The character encoding to be used for the reader when enableByteTracking is true.
     * @param trackBytes
     *           {@code true} to enable byte tracking for the parser; {@code false} to disable it.
     * @throws IllegalArgumentException
     *             If the parameters of the format are inconsistent or if either the reader or format is null.
     * @throws IOException
     *             If there is a problem reading the header or skipping the first record.
     * @throws CSVException Thrown on invalid input.","private CSVParser(final Reader reader, final CSVFormat format, final long characterOffset, final long recordNumber, final Charset charset, final boolean trackBytes) throws IOException {
    Objects.requireNonNull(reader, ""reader"");
    Objects.requireNonNull(format, ""format"");
    this.format = format.copy();
    this.lexer = new Lexer(format, new ExtendedBufferedReader(reader, charset, trackBytes));
    this.csvRecordIterator = new CSVRecordIterator();
    this.headers = createHeaders();
    this.characterOffset = characterOffset;
    this.recordNumber = recordNumber - 1;
}","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean).reader","Parameter_1","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean).format","Parameter_2","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean).characterOffset","Parameter_3","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean).recordNumber","Parameter_4","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean).charset","Parameter_5","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean).trackBytes","Parameter_6","Belong to org.apache.commons.csv.CSVParser.<init>(Reader,CSVFormat,long,long,Charset,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$Builder","Class","* Builds a new {@link CSVParser}.
     *
     * @since 1.13.0","Class do not obtain Source Code","No return type","public , static ","org.apache.commons.io.build.AbstractStreamBuilder",""
"org.apache.commons.csv.CSVParser$Builder.format","Field","No Comment","private CSVFormat format;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVParser$Builder.characterOffset","Field","No Comment","private long characterOffset;","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
