"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.jxpath.JXPathContext.setValue(String,Object).value","Parameter_2","Belong to org.apache.commons.jxpath.JXPathContext.setValue(String,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.createPath(String)","Abstract Method","* Creates missing elements of the path by invoking an {@link AbstractFactory},
     * which should first be installed on the context by calling {@link #setFactory}.
     * <p>
     * Will throw an exception if the AbstractFactory fails to create
     * an instance for a path element.
     * @param xpath indicating destination to create
     * @return pointer to new location","public abstract Pointer createPath(String xpath);","Pointer","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.createPath(String).xpath","Parameter_1","Belong to org.apache.commons.jxpath.JXPathContext.createPath(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.createPathAndSetValue(String,Object)","Abstract Method","* The same as setValue, except it creates intermediate elements of
     * the path by invoking an {@link AbstractFactory}, which should first be
     * installed on the context by calling {@link #setFactory}.
     * <p>
     * Will throw an exception if one of the following conditions occurs:
     * <ul>
     * <li>Elements of the xpath aleady exist, but the path does not in
     *  fact describe an existing property
     * <li>The AbstractFactory fails to create an instance for an intermediate
     * element.
     * <li>The property is not writable (no public, non-static set method)
     * </ul>
     * @param xpath indicating position to create
     * @param value to set
     * @return pointer to new location","public abstract Pointer createPathAndSetValue(String xpath, Object value);","Pointer","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.createPathAndSetValue(String,Object).xpath","Parameter_1","Belong to org.apache.commons.jxpath.JXPathContext.createPathAndSetValue(String,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.createPathAndSetValue(String,Object).value","Parameter_2","Belong to org.apache.commons.jxpath.JXPathContext.createPathAndSetValue(String,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.removePath(String)","Abstract Method","* Removes the element of the object graph described by the xpath.
     * @param xpath indicating position to remove","public abstract void removePath(String xpath);","void","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.removePath(String).xpath","Parameter_1","Belong to org.apache.commons.jxpath.JXPathContext.removePath(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.removeAll(String)","Abstract Method","* Removes all elements of the object graph described by the xpath.
     * @param xpath indicating positions to remove","public abstract void removeAll(String xpath);","void","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.removeAll(String).xpath","Parameter_1","Belong to org.apache.commons.jxpath.JXPathContext.removeAll(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.iterate(String)","Abstract Method","* Traverses the xpath and returns an Iterator of all results found
     * for the path. If the xpath matches no properties
     * in the graph, the Iterator will be empty, but not null.
     *
     * @param <E> the type of elements returned by the iterator.
     * @param xpath to iterate
     * @return Iterator","public abstract <E> Iterator<E> iterate(String xpath);","Iterator","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.iterate(String).xpath","Parameter_1","Belong to org.apache.commons.jxpath.JXPathContext.iterate(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.getPointer(String)","Abstract Method","* Traverses the xpath and returns a Pointer. A Pointer provides easy access
     * to a property.
     * <p>
     * If the xpath <a href='#matches_no_property_in_the_graph'>matches no
     * properties in the graph</a> the behavior depends on the value that has
     * been configured with {@link #setLenient(boolean)}:</p>
     * <ul>
     * <li> {@code false} (default) the method will throw a
     * {@link JXPathNotFoundException}.
     * <li> {@code true} the method returns a pointer whose
     * {@link Pointer#getValue()} method will always return null.
     * </ul>
     *
     * @param xpath desired
     * @return Pointer A {@link Pointer}, never {@code null}.
     * @throws JXPathNotFoundException see method description.","public abstract Pointer getPointer(String xpath);","Pointer","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.getPointer(String).xpath","Parameter_1","Belong to org.apache.commons.jxpath.JXPathContext.getPointer(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.iteratePointers(String)","Abstract Method","* Traverses the xpath and returns an Iterator of Pointers.
     * A Pointer provides easy access to a property.
     * If the xpath matches no properties
     * in the graph, the Iterator be empty, but not null.
     * @param xpath to iterate
     * @return Iterator","public abstract Iterator<Pointer> iteratePointers(String xpath);","Iterator","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.iteratePointers(String).xpath","Parameter_1","Belong to org.apache.commons.jxpath.JXPathContext.iteratePointers(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.setIdentityManager(IdentityManager)","Method","* Install an identity manager that will be used by the context
     * to look up a node by its ID.
     * @param idManager IdentityManager to set","public void setIdentityManager(final IdentityManager idManager) {
    this.idManager = idManager;
}","void","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.setIdentityManager(IdentityManager).idManager","Parameter_1","Belong to org.apache.commons.jxpath.JXPathContext.setIdentityManager(IdentityManager)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.JXPathContext.getIdentityManager()","Method","* Returns this context's identity manager. If none has been installed,
     * returns the identity manager of the parent context.
     * @return IdentityManager","public IdentityManager getIdentityManager() {
    if (idManager == null && parentContext != null) {
        return parentContext.getIdentityManager();
    }
    return idManager;
}","IdentityManager","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
